type,sectionName,webPublicationDate,webTitle,webUrl,date
article,Opinion,2024-02-14T06:00:29Z,Europe and the US are drifting further apart – and Britain will be left to flounder | Rafael Behr,https://www.theguardian.com/commentisfree/2024/feb/14/europe-us-britain-uk-foreign-policy-eu-washington-donald-trump,2024-02-14
article,Sport,2024-02-14T12:47:07Z,Old Paris balconies ‘pose risk to crowds watching Olympics opening ceremony’,https://www.theguardian.com/sport/2024/feb/14/ageing-paris-balconies-pose-risk-to-crowds-watching-olympics-opening-ceremony,2024-02-14
article,World news,2024-02-14T14:54:53Z,"France mourns Robert Badinter, lawyer who fought to ban death penalty",https://www.theguardian.com/world/2024/feb/14/france-mourns-robert-badinter-lawyer-who-fought-to-ban-death-penalty,2024-02-14
article,World news,2024-02-14T22:24:14Z,Netanyahu vows to press ahead with Rafah offensive as ceasefire talks continue,https://www.theguardian.com/world/2024/feb/14/erdogan-egypt-visit-talks-continue-gaza-ceasefire-deal-israel,2024-02-14
article,US news,2024-02-14T23:40:56Z,Biden signs order to shield Palestinians in US from deportation,https://www.theguardian.com/us-news/2024/feb/14/biden-order-shields-palestinians-deportation,2024-02-14
article,Australia news,2024-02-15T04:03:35Z,"Australia, Canada and NZ warn Israel against ‘catastrophic’ Rafah ground offensive",https://www.theguardian.com/australia-news/2024/feb/15/israel-gaza-war-australia-canada-new-zealand-warning-attack-rafah-hamas-palestine,2024-02-15
article,World news,2024-02-15T05:00:08Z,"UK could contribute to nuclear shield if Trump wins, suggests German minister",https://www.theguardian.com/world/2024/feb/15/uk-europe-nuclear-shield-donald-trump-germany-nato-deterrent,2024-02-15
article,World news,2024-02-15T09:43:17Z,"End fossil-fuel era to address colonial injustices, urges prominent historian ",https://www.theguardian.com/world/2024/feb/15/end-fossil-fuel-era-to-address-colonial-injustices-urges-prominent-historian,2024-02-15
liveblog,World news,2024-02-15T15:21:34Z,Jens Stoltenberg says Nato ‘on the right track’ on defence spending as Ukraine counts cost of Russian missile strikes – as it happened,https://www.theguardian.com/world/live/2024/feb/15/russia-missile-attacks-ukraine-europe-nato-defence-ministers-brussels-live,2024-02-15
article,Australia news,2024-02-15T19:25:39Z,"Guest list, playlist and wedding dress: how Anthony Albanese and Jodie Haydon could celebrate their big day",https://www.theguardian.com/australia-news/2024/feb/16/what-anthony-albanese-and-jodie-haydons-wedding-day-will-look-like-hypothetically,2024-02-15
liveblog,World news,2024-02-16T15:26:47Z,"Middle East crisis: Palestinian exodus into Egypt ‘must be avoided’, warns UN chief – as it happened",https://www.theguardian.com/world/live/2024/feb/16/middle-east-crisis-live-israel-gaza-rafah-hamas-biden-cairo-ceasefire-talks-live-news,2024-02-16
article,World news,2024-02-16T17:38:03Z,"‘Let us be clear, Russia is responsible’: world leaders react to Navalny’s death",https://www.theguardian.com/world/2024/feb/16/world-leaders-praise-alexei-navalnys-courage-and-blame-putin-for-his-death,2024-02-16
liveblog,World news,2024-02-16T22:34:42Z,Alexei Navalny death: dozens reportedly arrested in Russia protests as Biden blames Putin ‘and his thugs’ – as it happened,https://www.theguardian.com/world/live/2024/feb/16/ukraine-war-live-russia-avdiivka-assault-continues-as-zelenskiy-set-to-visit-europe,2024-02-16
article,World news,2024-02-17T02:39:36Z,Russia-Ukraine war at a glance: what we know on day 724,https://www.theguardian.com/world/2024/feb/17/russia-ukraine-war-at-a-glance-what-we-know-on-day-724,2024-02-17
article,Australia news,2024-02-17T04:02:06Z,Anthony Albanese says Alexei Navalny’s treatment ‘unforgivable’ and Putin responsible for his death,https://www.theguardian.com/australia-news/2024/feb/17/anthony-albanese-says-alexei-navalnys-treatment-unforgivable-and-putin-responsible-for-his-death,2024-02-17
article,World news,2024-02-18T13:52:04Z,"France should return much more looted African art, film-maker says",https://www.theguardian.com/world/2024/feb/18/dahomey-france-should-return-much-more-looted-african-art-film-maker-mati-diop-says,2024-02-18
liveblog,Australia news,2024-02-19T07:13:59Z,Bob Brown arrested at Tasmania logging protest – as it happened,https://www.theguardian.com/australia-news/live/2024/feb/19/australia-news-live-wa-heatwave-nsw-school-asbestos-asylum-seekers-nauru-peter-dutton-anthony-albanese,2024-02-19
article,World news,2024-02-19T12:46:43Z,Germany to propose new sanctions against Russia after death of Alexei Navalny,https://www.theguardian.com/world/2024/feb/19/germany-to-propose-new-sanctions-against-russia-after-death-of-alexei-navalny,2024-02-19
liveblog,World news,2024-02-20T19:21:44Z,Russia-Ukraine war: US to announce new sanctions on Russia related to Navalny’s death – as it happened,https://www.theguardian.com/world/live/2024/feb/20/russia-ukraine-war-live-russia-exploiting-aid-delays-says-zelenskiy-pilot-who-defected-found-dead-in-spain,2024-02-20
article,World news,2024-02-21T13:48:49Z,Judith Godrèche to address French cinema’s ‘omertà’ around #MeToo,https://www.theguardian.com/world/2024/feb/21/judith-godreche-to-address-france-silence-around-metoo-cesar-awards,2024-02-21
liveblog,World news,2024-02-21T17:01:33Z,Europe: Ursula von der Leyen rejects cooperation with extremist parties – as it happened,https://www.theguardian.com/world/live/2024/feb/21/europe-live-farmers-protests-continue-across-continent,2024-02-21
article,World news,2024-02-23T18:43:00Z,‘Virile’ exchanges expected as Macron heads to annual French farming show,https://www.theguardian.com/world/2024/feb/23/virile-exchanges-expected-as-macron-heads-to-annual-french-farming-show,2024-02-23
article,World news,2024-02-23T22:06:03Z,Actor Judith Godrèche urges French film industry to face up to sexual abuse,https://www.theguardian.com/world/2024/feb/23/actor-judith-godreche-urges-french-film-industry-to-face-up-to-sexual-abuse,2024-02-23
liveblog,World news,2024-02-25T19:00:04Z,"31,000 Ukrainian soldiers killed since Russia invaded, Zelenskiy says – as it happened",https://www.theguardian.com/world/live/2024/feb/25/ukraine-russia-war-live-g7-funding-kyiv-military-drone-attacks-latest-news,2024-02-25
article,World news,2024-02-26T00:19:34Z,"Zelenskiy says 31,000 soldiers killed, giving figure for first time",https://www.theguardian.com/world/2024/feb/25/zelenskiy-puts-figure-on-ukrainian-soldiers-killed-for-first-time-at-31000,2024-02-26
article,World news,2024-02-26T06:22:53Z,Russia-Ukraine war at a glance: what we know on day 733,https://www.theguardian.com/world/2024/feb/26/russia-ukraine-war-at-a-glance-what-we-know-on-day-733,2024-02-26
article,Film,2024-02-26T12:41:06Z,Gérard Depardieu faces fresh sexual assault claim from set designer,https://www.theguardian.com/film/2024/feb/26/gerard-depardieu-fresh-sexual-assault-claim-set-designer,2024-02-26
article,Opinion,2024-02-26T13:52:45Z,"Sunak, his media allies – maybe even Lee Anderson – know Sadiq Khan is no Islamist. This is tactical racism | Archie Bland",https://www.theguardian.com/commentisfree/2024/feb/26/sunak-media-lee-anderson-sadiq-kahn-no-islamist,2024-02-26
article,Environment,2024-02-26T15:26:16Z,Farmers clash with riot police in Brussels as EU agriculture leaders meet,https://www.theguardian.com/environment/2024/feb/26/farmers-protests-brussels-eu-agriculture-leaders-riot-police,2024-02-26
liveblog,Business,2024-02-26T15:27:06Z,Housebuilder shares fall as competition watchdog opens investigation; UK retail sales slump eases – as it happened,https://www.theguardian.com/business/live/2024/feb/26/uk-competition-watchdog-investigation-housebuilders-information-sharing-stock-markets-wto-bank-of-israel-business-live,2024-02-26
liveblog,World news,2024-02-26T16:23:36Z,"Russia-Ukraine war: several Nato and EU members considering sending soldiers to Ukraine, Slovak PM claims – as it happened",https://www.theguardian.com/world/live/2024/feb/26/russia-ukraine-war-live-missiles-drones-kharkiv-dnipropetrovsk-eu-leaders-summit-elysee-zelenskiy,2024-02-26
article,World news,2024-02-26T19:40:25Z,"Russia could attack Nato states if west fails to support Ukraine, Macron says",https://www.theguardian.com/world/2024/feb/26/emmanuel-macron-paris-conference-aims-to-show-the-west-has-means-to-defeat-putin,2024-02-26
article,World news,2024-02-27T00:11:18Z,"Putin ‘gains every day’ Congress fails to send Ukraine aid, top Biden official says",https://www.theguardian.com/world/2024/feb/26/putin-ukraine-aid-jake-sullivan,2024-02-27
article,World news,2024-02-27T00:28:18Z,Macron refuses to rule out putting troops on ground in Ukraine in call to galvanise Europe,https://www.theguardian.com/world/2024/feb/27/french-president-emmanuel-macron-ukraine-french-ground-troops,2024-02-27
article,World news,2024-02-27T00:55:46Z,Russia-Ukraine war live: what we know on day 734,https://www.theguardian.com/world/2024/feb/27/russia-ukraine-war-live-what-we-know-on-day-734,2024-02-27
article,Australia news,2024-02-27T05:52:28Z,Afternoon Update: bodies of Sydney couple found; Taylor Swift’s dad accused of hitting photographer; and France ambiguous on deploying troops to Ukraine,https://www.theguardian.com/australia-news/2024/feb/27/afternoon-update-bodies-of-sydney-couple-found-taylor-swifts-dad-accused-of-hitting-photographer-and-france-ambiguous-on-deploying-troops-to-ukraine,2024-02-27
liveblog,Australia news,2024-02-27T07:45:03Z,Lidia Thorpe backs Mardi Gras over NSW police decision – as it happened,https://www.theguardian.com/australia-news/live/2024/feb/27/australia-politics-live-scott-morrison-valedictory-speech-anthony-albanese-polls-dunkley-byelection-peter-dutton-question-time,2024-02-27
article,US news,2024-02-27T11:43:44Z,"First Thing: Israel ‘intentionally starving’ Palestinians, UN rights expert says",https://www.theguardian.com/us-news/2024/feb/27/first-thing-israel-intentionally-starving-palestinians-un-rights-expert-says,2024-02-27
liveblog,World news,2024-02-27T15:01:00Z,"Middle East crisis: Biden comments on ceasefire are ‘premature’, says Hamas – as it happened",https://www.theguardian.com/world/live/2024/feb/27/middle-east-crisis-live-truce-gaza-israel-hostages-palestinian-prisoners,2024-02-27
liveblog,World news,2024-02-27T15:17:46Z,Russia-Ukraine war: Kremlin warns of conflict with Nato if alliance troops fight in Ukraine – as it happened,https://www.theguardian.com/world/live/2024/feb/27/russia-ukraine-war-live-france-macron-ground-troops-latest-news,2024-02-27
article,World news,2024-02-27T18:39:23Z,"Ukraine will be on back foot in war for months, says UK armed forces chief",https://www.theguardian.com/world/2024/feb/27/ukraine-will-be-on-back-foot-in-war-for-months-says-uk-armed-forces-chief,2024-02-27
article,World news,2024-02-27T18:46:41Z,Macron faces EU backlash after suggesting sending troops to Ukraine,https://www.theguardian.com/world/2024/feb/27/sweden-rules-out-sending-troops-to-ukraine-after-nato-membership-agreed,2024-02-27
article,World news,2024-02-28T06:08:31Z,Russia-Ukraine war live: what we know on day 735,https://www.theguardian.com/world/2024/feb/28/russia-ukraine-war-live-what-we-know-on-day-735,2024-02-28
liveblog,World news,2024-02-28T16:12:45Z,Russia-Ukraine war: Yulia Navalnaya urges European lawmakers to investigate Putin’s financial links to west – as it happened,https://www.theguardian.com/world/live/2024/feb/28/russia-ukraine-war-live-zelenskiy-nato-putin,2024-02-28
article,World news,2024-02-28T20:46:32Z,France to make abortion a constitutional right after senate vote,https://www.theguardian.com/world/2024/feb/28/france-to-make-abortion-a-constitutional-right-after-senate-vote,2024-02-28
article,Opinion,2024-02-29T07:00:10Z,Macron has fired his bazooka again – and Russia isn’t the only target | Paul Taylor,https://www.theguardian.com/commentisfree/2024/feb/29/emmanuel-macron-troops-ukraine-russia-france,2024-02-29
article,World news,2024-02-29T21:50:46Z,What we know about the killing of over 100 Palestinians near aid trucks,https://www.theguardian.com/world/2024/feb/29/gaza-aid-trucks-death-toll-explainer,2024-02-29
article,World news,2024-03-01T05:00:47Z,‘On our knees’: Ukrainians near frontline say they pay the price for west’s hesitancy,https://www.theguardian.com/world/2024/mar/01/ukraine-war-russia-west-hesitancy-europe,2024-03-01
article,World news,2024-03-01T06:14:31Z,"112 dead in chaotic scenes as Israeli troops open fire near aid trucks, say Gaza officials",https://www.theguardian.com/world/2024/feb/29/more-than-a-hundred-dead-after-israeli-troops-opened-fire-near-aid-trucks-say-gaza-officials,2024-03-01
liveblog,World news,2024-03-01T15:03:03Z,Middle East crisis: Germany joins calls for Israel to ‘fully explain … mass panic and shooting’ at Gaza aid site – as it happened,https://www.theguardian.com/world/live/2024/mar/01/gaza-aid-convoy-deaths-israel-middle-east-crisis-live-latest-news,2024-03-01
article,World news,2024-03-01T19:00:09Z, What happened in the Russia-Ukraine war this week? Catch up with the must-read news and analysis,https://www.theguardian.com/world/2024/mar/02/what-happened-in-the-russia-ukraine-war-this-week-catch-up-with-the-must-read-news-and-analysis,2024-03-01
article,World news,2024-03-01T21:55:17Z,Politicians from 12 countries unite to press for arms ban on Israel,https://www.theguardian.com/world/2024/mar/01/politicians-from-12-countries-unite-to-press-for-arms-ban-on-israel,2024-03-01
article,World news,2024-03-02T06:00:32Z,Israel faces mounting pressure to investigate Gaza food aid deaths,https://www.theguardian.com/world/2024/mar/01/france-demands-investigation-palestinians-killed-aid-delivery-gaza,2024-03-02
article,World news,2024-03-02T09:00:25Z,Swedish home with cold war bunker attracts buyers as Russia fears grow,https://www.theguardian.com/world/2024/mar/02/swedish-home-with-cold-war-bunker-attracts-buyers-as-russia-fears-rise,2024-03-02
